"","X","iso2c","year","country","GDPpc","Rural","CO2","HCexpend","Water","Sanitation","Unemploym","HCexpendpc","FemUnempl","FemSchool","LifeExpect","DPT","Measles","Population","Incidence","Incidence2","DDif","lGDPpc","lRural","lCO2","lHCexpend","lWater","lSanitation","lUnemploym","lHCexpendpc","lFemUnempl","lFemSchool","lLifeExpect","lDPT","lMeasles"
"204",204,"CM",2008,"Cameroon",2464.77688835585,49.663,0.282954664107106,4.98222893773467,70,44.2,4.59999990463257,60.3499454635212,5.09999990463257,93.79334,52.8558292682927,84,80,19595026,0.47,0.49,1,7.80985657055716,3.90526018904876,-1.26246859167328,1.60587736876184,4.24849524204936,3.78872478908365,1.526056282763,4.10016004387323,1.62924052103078,4.54109385135921,3.9675680045932,4.43081679884331,4.38202663467388
"205",205,"CM",2009,"Cameroon",2447.27016491456,49.072,0.331971660288565,5.10203818335522,71,44.4,4.69999980926514,56.3099381233769,5.19999980926514,96.21322,53.2648536585366,80,74,20103945,0.43,0.47,1,7.80272846393375,3.8932886073719,-1.10270567428568,1.62964010368911,4.26267987704132,3.79323946943818,1.54756246813413,4.03087104040918,1.6486585889076,4.56656677026754,3.97527670763681,4.38202663467388,4.30406509320417
"206",206,"CM",2010,"Cameroon",2465.27828607407,48.484,0.350798616954732,5.25641511843159,72.1,44.7,3.79999995231628,57.3150440340973,4.19999980926514,98.22641,53.6948292682927,84,79,20624343,0.41,0.43,1,7.81005997506369,3.88123384660827,-1.04754296103825,1.65944925797825,4.2780540442909,3.79997350161952,1.33500105418399,4.04856313784893,1.43508447987626,4.58727512013915,3.98331670764766,4.43081679884331,4.36944785246702
"207",207,"CM",2011,"Cameroon",2501.87985560225,47.901,0.142763561348507,5.3578196410662,73.1,44.9,3.79999995231628,64.1247097428326,4.19999980926514,98.28275,54.1373658536585,82,76,21156272,0.39,0.41,1,7.82479767053027,3.86913638102567,-0.492617005100435,1.67855710894073,4.29182836675573,3.80443779474821,1.33500105418399,4.16082977705313,1.43508447987626,4.58784852853949,3.99152462865559,4.40671924726425,4.33073334028633
"208",208,"CM",2012,"Cameroon",2551.43746316783,47.323,-1.8456390527492,5.13099884153845,74.1,45.2,3.79999995231628,59.0760187715871,4.19999980926514,103.24568,54.587512195122,85,82,21699631,0.37,0.39,1,7.84441219037329,3.85699643524093,-0.992208873578611,1.63530034618285,4.30541553230204,3.81109708683819,1.33500105418399,4.0788250683172,1.43508447987626,4.63711139077211,3.99980514221668,4.44265125649032,4.40671924726425
"209",209,"CO",2000,"Colombia",8413.58528597376,27.925,1.45180097320205,5.9065855915907,89.9,74.6,16.2000007629395,147.858305875816,21.6000003814697,118.64727,70.9872195121951,79,88,39897984,0.04,0.00110763163297189,0.923451291741624,9.03760297436595,3.32952234495526,0.372804836210058,1.77606793038596,4.49869794147757,4.31214050720972,2.78501128933337,4.99625442244,3.07269333235075,4.77615497376751,4.26249985396764,4.36944785246702,4.47733681447821
"210",210,"CO",2001,"Colombia",8415.40737712887,27.62,1.3874669096465,5.96000371926624,90,75.1,14.6000003814697,144.319991941457,19.2000007629395,115.4564,71.2579024390244,80,93,40558648,0.04,0.04,1,9.03781951628248,3.31854014798115,0.327479717450639,1.78507110511502,4.49980967033027,4.31882055877009,2.68102155484235,4.97203300047629,2.95491031877017,4.74889296951738,4.26630572442345,4.38202663467388,4.53259949315326
"211",211,"CO",2002,"Colombia",8488.4872319545,27.317,1.35047026535907,5.66898945471888,90.1,75.6,14.6000003814697,134.740679947393,19,116.36224,71.5172926829268,81,93,41216304,0.03,0.04,1,9.04646608109152,3.30750921900982,0.300452876502828,1.73501087517442,4.50092016461429,4.32545628318549,2.68102155484235,4.90335204188606,2.94443897916644,4.75670808404329,4.26993927616286,4.39444915467244,4.53259949315326
"212",212,"CO",2003,"Colombia",8682.94452110487,27.016,1.37135754348408,5.92269294828251,90.2,76.1,12,133.8677791808,15.5,93.5321515745345,71.771,92,93,41872051,0.04,0.03,0,9.06911598067076,3.29642928308327,0.315801156867741,1.77879123537745,4.50202942706858,4.33204826486764,2.484906649788,4.89685259028842,2.7408400239252,4.47078391093264,4.27348049474327,4.52178857704904,4.53259949315326
"213",213,"CO",2004,"Colombia",9005.02028803909,26.716,1.29494672203993,5.37077634990675,90.3,76.6,11.8999996185303,147.861241858508,15.3000001907349,117.64888,72.0186097560976,89,94,42527623,0.04,0.04,1,9.10553751058243,3.28526263686339,0.258469553023268,1.68097246974853,4.50313746042294,4.33859707674655,2.47653836806121,4.99627427897444,2.72785284086472,4.76770459536605,4.27692455445343,4.48863636973214,4.54329478227
"214",214,"CO",2005,"Colombia",9285.52686893005,26.419,1.41129824254922,5.81583689836428,90.5,77.1,11.3000001907349,197.389057865201,14.8000001907349,118.39532,72.2606097560976,93,96,43184026,0.04,0.04,1,9.13621221627278,3.2740834482643,0.344510020166178,1.760584696228,4.50534985070588,4.34510328056928,2.42480274259749,5.28517669418237,2.69462719365756,4.77402919464167,4.28027916404671,4.53259949315326,4.56434819146784
"215",215,"CO",2006,"Colombia",9758.8775467572,26.124,1.43563916912268,6.11170443972097,90.6,77.5,10.5,226.658727725868,13.5,118.80187,72.4955853658537,93,95,43841370,0.04,0.04,1,9.1859326673383,3.26285443204041,0.361610164066978,1.81020569331947,4.50645421304893,4.3502779363593,2.35137525716348,5.42344548414984,2.60268968544438,4.7774571475454,4.2835256685012,4.53259949315326,4.55387689160054
"216",216,"CO",2007,"Colombia",10278.2681220511,25.831,1.42564933248147,6.25336641442729,90.7,78,12,291.482752182856,14.8999996185303,119.20109,72.7230487804878,93,93,44498390,0.04,0.04,1,9.23778705419879,3.25157532103122,0.354627381850514,1.83311994504959,4.50755735712109,4.35670882668959,2.484906649788,5.67498083485595,2.70136118734942,4.78081189888474,4.2866583739146,4.53259949315326,4.53259949315326
"217",217,"CO",2008,"Colombia",10488.5143529248,25.54,1.47141167935171,6.61993575747729,90.8,78.4,13.1999998092651,357.705274574217,17.5,119.22293,72.9435365853658,92,95,45153037,0.04,0.04,1,9.2580360662819,3.24024585060439,0.386222266062145,1.89008566559326,4.50865928560725,4.36182392735636,2.58021681514271,5.87970939196061,2.86220088092947,4.78099510190314,4.28968567043168,4.52178857704904,4.55387689160054
"218",218,"CO",2009,"Colombia",10510.5437283624,25.251,1.54685907191958,7.0124069478269,90.9,78.9,12,357.982764456377,15.6000003814697,119.54906,73.1580731707317,92,89,45802561,0.04,0.04,1,9.26013419691554,3.22886575889755,0.436226469781027,1.94768100128867,4.50976000118343,4.36818122785183,2.484906649788,5.88048484126514,2.74727093870868,4.78372683105452,4.29262248597971,4.52178857704904,4.48863636973214
"219",219,"CO",2010,"Colombia",10776.8895645818,24.964,1.62945150498878,6.75753711992337,91,79.3,11.6000003814697,417.599481691458,15.1000003814697,113.79956,73.3676829268293,88,88,46444798,0.04,0.04,1,9.28515926521964,3.2174347870718,0.488243458182956,1.91065849229779,4.51085950651685,4.3732381286408,2.45100513099764,6.03452279540736,2.71469476908377,4.73443865525242,4.29548355156523,4.47733681447821,4.47733681447821
"220",220,"CO",2011,"Colombia",11332.3419836931,24.679,3.34458975656325,6.52025179613072,91.1,79.8,10.8000001907349,465.827496435562,14.1000003814697,109.14592,73.5738536585366,85,88,47078792,0.04,0.04,1,9.33541603907721,3.20595267957771,1.67605844755916,1.87491299423132,4.51195780426591,4.37952350445576,2.37954615179081,6.14381538626954,2.64617482443871,4.69268570254468,4.29828971341422,4.44265125649032,4.47733681447821
"221",221,"CO",2012,"Colombia",11636.5520748801,24.397,2.73440163405958,6.83451705379111,91.2,80.2,10.3999996185303,529.823220843635,13.5,104.94854,73.7770731707317,91,94,47704427,0.03,0.04,1,9.36190646390727,3.19446017392041,1.19895097339791,1.92198580985819,4.51305489708029,4.38452351487247,2.34180576946755,6.27254340532942,2.60268968544438,4.6534701347835,4.3010480216979,4.51085950651685,4.54329478227
"222",222,"DO",2000,"Dominican Republic",7186.7332270784,38.254,2.32208061919189,6.34815513393058,85.8,77.4,14.1999998092651,173.335033788231,23.6000003814697,111.06788,70.6327317073171,78,85,8663421,0.14,0.107380380608327,0.839098963276853,8.87999199796477,3.64424812996834,0.842463602393867,1.84816424060289,4.45201900649392,4.34898678059568,2.65324195117518,5.15522633317596,3.16124672819553,4.71014154593465,4.25749365897643,4.35670882668959,4.44265125649032
"223",223,"DO",2001,"Dominican Republic",7203.7738140675,37.444,2.29955912392102,6.19624355838659,85.4,77.8,15.6999998092651,172.608667243876,22.2000007629395,103.88566088455,70.8374390243903,72,88,8799298,0.11,0.14,1,8.88236030853302,3.6228464835095,0.832717419309408,1.82394323075341,4.44734610079452,4.35414143118435,2.75366070020554,5.15102699316999,3.10009232324488,4.67232595930592,4.26038766071386,4.27666611901606,4.47733681447821
"224",224,"DO",2002,"Dominican Republic",7504.78247847862,36.639,2.40615478383899,6.30329342098764,85.1,78.3,16.1000003814697,175.745507186231,18.7999992370605,114.64848,71.0483170731707,82,86,8935261,0.09,0.11,1,8.92329576010038,3.60111324685706,0.878029947918403,1.84107226203948,4.44382703557933,4.36054760299676,2.77881929568419,5.16903696670104,2.93385682925401,4.74187075147508,4.26336016774844,4.40671924726425,4.45434729625351
"225",225,"DO",2003,"Dominican Republic",7373.49246243934,35.404,2.41291541096895,6.48469550181241,84.7,78.7,16.7000007629395,143.290128614493,26.7000007629395,112.21765,71.2608536585366,79,84,9071318,0.07,0.09,1,8.90564674844043,3.56682480810663,0.880835730483035,1.86944486243509,4.43911560165801,4.36564315542336,2.81540876510771,4.96487144630989,3.28466359398072,4.72044028909483,4.26634713959705,4.36944785246702,4.43081679884331
"226",226,"DO",2004,"Dominican Republic",7359.83113770805,34.005,2.04032228897899,5.10892848342333,84.4,79.1,18.3999996185303,119.813214784354,29.2999992370605,101.41042,71.4750731707317,81,81,9207389,0.05,0.07,1,8.90379226821353,3.5265075726276,0.713107780171464,1.63098969209514,4.43556740160191,4.37071287477361,2.91235064388289,4.785933986646,3.37758748998413,4.61917584721872,4.26934876193267,4.39444915467244,4.39444915467244
"227",227,"DO",2005,"Dominican Republic",7924.52598300041,32.636,2.10325287621308,5.26787888651199,84,79.5,18,188.48744814659,28.6000003814697,102.34339,71.6914146341463,87,79,9343362,0.04,0.05,1,8.97771778408601,3.48541597356655,0.743485134956744,1.66162779320521,4.43081679884331,4.37575702166029,2.89037175789616,5.23903141658923,3.35340673116391,4.62833372770619,4.27237100032662,4.46590811865458,4.36944785246702
"228",228,"DO",2006,"Dominican Republic",8644.42405732938,31.295,2.18296168196092,5.21422599846243,83.6,79.9,16.3999996185303,196.811168265449,25.8999996185303,98.30633,71.9093414634146,89,79,9479269,0.03,0.04,1,9.06466977442085,3.44345834037666,0.780682524487009,1.65139065911788,4.42604352009066,4.38077585277223,2.7972813115698,5.28224473232428,3.25424295397693,4.58808841978994,4.27540617928377,4.48863636973214,4.36944785246702
"229",229,"DO",2007,"Dominican Republic",9244.62079373773,29.984,2.22880026708227,4.97270252247766,83.1,80.3,15.6999998092651,211.799389499459,25.6000003814697,107.50306,72.1293170731707,87,79,9615015,0.03,0.03,1,9.1317971255368,3.40066390605601,0.801463443875715,1.6039634594189,4.4200447018614,4.38576962095272,2.75366070020554,5.35563955072434,3.24259236638668,4.67751931227887,4.27846057847091,4.46590811865458,4.36944785246702
"230",230,"DO",2008,"Dominican Republic",9595.57891211363,28.703,2.15577678190026,5.27209372026798,82.7,80.6,14.1999998092651,244.437188164076,22.6000003814697,103.38842,72.3497804878049,85,79,9750195,0.02,0.03,1,9.16905774139126,3.35700164691946,0.768151114245356,1.66242757402778,4.41521960202965,4.38949864951258,2.65324195117518,5.49895837678626,3.11794992315743,4.63849296353967,4.28151241904117,4.44265125649032,4.36944785246702
"231",231,"DO",2009,"Dominican Republic",9792.36556724322,27.459,2.05604706065651,5.44363807008805,82.3,81,14.8999996185303,256.010716755106,23,100.94724,72.5712195121951,82,79,9884265,0.03,0.02,0,9.18935833731129,3.31269398307075,0.720785236755332,1.69444760022944,4.41037110768302,4.39444915467244,2.70136118734942,5.54521930592799,3.13549421592915,4.61459800411764,4.28456841778155,4.40671924726425,4.36944785246702
"232",232,"DO",2010,"Dominican Republic",10411.7882176382,26.248,2.09290844169049,5.46303592618884,81.8,81.4,12.3999996185303,278.039534536248,18.5,100.1595,72.7921463414634,88,79,10016797,0.02,0.03,1,9.25069392568844,3.2675897956588,0.738554697495311,1.69800466566669,4.4042772436087,4.39937527300849,2.51769644184731,5.62776331414172,2.91777073208428,4.60676391532655,4.28760806945823,4.47733681447821,4.36944785246702
"233",233,"DO",2011,"Dominican Republic",10738.3170660991,25.071,0.536137445380223,5.36409019234542,81.4,81.7,12.8999996185303,293.024230132763,19,100.13523,73.0130487804878,84,79,10147598,0.03,0.02,0,9.28157365802834,3.22171179968741,0.655636599188744,1.67972677966014,4.39937527300849,4.40305400186596,2.55722728179633,5.68025530229673,2.94443897916644,4.60652157245393,4.29063817559208,4.43081679884331,4.36944785246702
"234",234,"DO",2012,"Dominican Republic",11015.7277971693,23.961,0.977526876351347,5.41518010507412,80.9,82,13,310.357107342897,19.2000007629395,97.46135,73.2329756097561,85,79,10276621,0.02,0.03,1,9.3070793303328,3.17642750860336,0.499006112633738,1.68920614030134,4.39321382406445,4.40671924726425,2.56494935746154,5.73772359365398,2.95491031877017,4.57945588915608,4.29364580600078,4.44265125649032,4.36944785246702
"235",235,"DZ",2000,"Algeria",9885.49128448395,40.081,2.77214755527437,3.48902094184717,89.4,92.2,29.7999992370605,60.2673907845976,53.7000007629395,98.45604,68.9301951219512,86,80,31719449,0.009,0.0282030984161321,0.973262343437317,9.19882343436809,3.69090240656516,1.01962231052942,1.24962116443574,4.49312068217947,4.52396013056255,3.39450836790936,4.09879117444894,3.98341301572226,4.58961015414281,4.23309432761967,4.45434729625351,4.38202663467388
"236",236,"DZ",2001,"Algeria",10202.9068020226,39.288,2.62186033815406,3.83786515761467,88.7,92.6,27.2999992370605,65.3503770418747,49.5,98.04601,69.1204390243903,89,83,32150198,0.009,0.009,1,9.23042793926356,3.67091912873694,0.963884118535389,1.3449162634651,4.48525988931553,4.52828914165213,3.30688667424441,4.17976320963086,3.90197266957464,4.58543685829064,4.23585047610165,4.48863636973214,4.4188406077966
"237",237,"DZ",2002,"Algeria",10634.4255975364,38.499,2.78923206804217,3.73006375225597,88.1,93,25.8999996185303,64.9985804114996,44.9000015258789,99.99524,69.3052682926829,86,81,32572977,0.009,0.009,1,9.27185171560086,3.65063226693043,1.02576631351724,1.31642532526729,4.47847253294213,4.53259949315326,3.25424295397693,4.17436542983406,3.80443782873215,4.60512258485518,4.2385209248458,4.45434729625351,4.39444915467244
"238",238,"DZ",2003,"Algeria",11251.4122989151,37.716,2.8037402280647,3.60102673521135,87.4,93.3,23.7000007629395,74.0466870747245,39.2000007629395,100.98489,69.486243902439,87,84,33003442,0.009,0.009,1,9.32824893743471,3.63008440760343,1.03095432153714,1.28121900902445,4.47049528266149,4.5358201078533,3.16547508033263,4.30469580068158,3.66867676625916,4.61497090168907,4.24112880351882,4.46590811865458,4.43081679884331
"239",239,"DZ",2004,"Algeria",11574.6319388542,36.939,2.67452294580508,3.5440632631799,86.6,93.7,20.1000003814697,90.3800523000177,22.2999992370605,102.04735,69.6638780487805,86,81,33461345,0.009,0.009,1,9.35657108050971,3.60926790347884,0.983771026427062,1.26527388336791,4.46129981556839,4.54009818924438,3.00071983404362,4.50402358265101,3.10458664425354,4.62543692125578,4.24368193448762,4.45434729625351,4.39444915467244
"240",240,"DZ",2005,"Algeria",12077.2293644462,36.17,3.15444315482424,3.13603009504913,85.9,94,15.3000001907349,95.2956778289355,25.8999996185303,102.35602,69.8386097560976,88,83,33960903,0.009,0.009,1,9.39907708793458,3.58823004596401,1.14881198432216,1.14295769907768,4.45318382899021,4.54329478227,2.72785284086472,4.55698445631514,3.25424295397693,4.62845712815972,4.24618700520632,4.47733681447821,4.4188406077966
"241",241,"DZ",2006,"Algeria",12088.0876215895,35.407,3.01279370163004,3.13852143084584,85.2,94.3,12.3000001907349,106.438936424231,20.6000003814697,102.40232,70.0083658536585,95,91,34507214,0.009,0.009,1,9.39997575256872,3.56690954070472,1.10286778838154,1.14375180712424,4.44500143383527,4.54648118963941,2.50959927788527,4.66757145380319,3.02529109431348,4.62890936859876,4.24861474710347,4.55387689160054,4.51085950651685
"242",242,"DZ",2007,"Algeria",12289.0272581323,34.652,3.20079799885136,3.50805972939056,84.4,94.6,13.8000001907349,134.914048797212,22.7999992370605,103.5799,70.1710487804878,95,92,35097043,0.01,0.009,0,9.41646205037411,3.54535544402789,1.16340015335804,1.25506310098715,4.43556740160191,4.54965747605783,2.62466860598453,4.90463790009826,3.12676050249814,4.64034329555794,4.25093581543279,4.55387689160054,4.52178857704904
"243",243,"DZ",2008,"Algeria",12314.3469827898,33.903,3.20834736047712,3.8271525323627,83.7,94.9,11.3000001907349,183.187841397513,18.2000007629395,103.13527,70.3270731707317,93,88,35725377,0.009,0.01,1,9.41852028298466,3.52350350604612,1.16575596359295,1.34212106255097,4.42723897749543,4.55282370561588,2.42480274259749,5.21051208212008,2.9014216360025,4.63604142757509,4.25315683379539,4.53259949315326,4.47733681447821
"244",244,"DZ",2009,"Algeria",12285.1288757087,33.178,3.424272074041,4.60596572600542,83.7,95,10.1999998092651,173.70261197408,18.2999992370605,106.10262,70.4749268292683,95,92,36383302,0.009,0.009,1,9.41614477539343,3.50188700567008,1.23088891599911,1.52735236020829,4.42723897749543,4.55387689160054,2.32238770159073,5.15734471040562,2.90690101815669,4.66440673900026,4.25525699874874,4.55387689160054,4.52178857704904
"245",245,"DZ",2010,"Algeria",12494.0670359067,32.474,3.3315118493412,4.16944066027478,83.8,95.1,10,181.353257934,19.3999996185303,109.66596,70.6166097560976,95,95,37062820,0.01,0.009,0,9.43300917348707,3.48043976916492,1.20342620977271,1.42778189258724,4.42843300748804,4.55492896955134,2.30258509299405,5.20044683046415,2.9652730464059,4.6974390183075,4.25726538249567,4.55387689160054,4.55387689160054
"246",246,"DZ",2011,"Algeria",12605.771553359,31.791,3.24362150085669,4.41243688536502,83.9,95.1,9.89999961853027,232.605425963524,19.2999992370605,111.72896,70.7516829268293,95,95,37762962,0.01,0.01,1,9.44191004785261,3.45918323086081,0.866904661543472,1.48442711855712,4.42962561347316,4.55492896955134,2.29253471860825,5.4493435672567,2.9601050563803,4.71607593836234,4.25917632319209,4.55387689160054,4.55387689160054
